,data_type,tax_status,year,month,type,month_current,month_prior_year,ytd_current,ytd_prior_year,tax_rate
938,Barrels Produced,Taxable,2015,2,"Tax Determined, Premises Use",6106,7584,12912.0,15245.0,$7/$18 per barrel
939,Barrels Produced,Sub Total Taxable,2015,2,Sub Total Taxable,12448838,13403808,25388082.0,27169639.0,$7/$18 per barrel
940,Barrels Produced,Tax Free,2015,2,For export,357498,403059,712247.0,753095.0,$7/$18 per barrel
941,Barrels Produced,Tax Free,2015,2,For vessels and aircraft,1,0,118.0,0.0,$7/$18 per barrel
942,Barrels Produced,Tax Free,2015,2,Consumed on brewery premises,1523,1251,3151.0,2555.0,$7/$18 per barrel
943,Barrels Produced,Sub Total Tax-Free,2015,2,Sub Total Tax-Free,359022,404310,715516.0,755650.0,$7/$18 per barrel
944,Barrels Produced,Totals,2015,2,Total Removals,12807860,13808118,26103598.0,27925289.0,$7/$18 per barrel
945,Barrels Produced,Totals,2015,2,Stocks On Hand end-of-month:,10745212,10550432,20707927.0,21008340.0,$7/$18 per barrel
946,Barrels Produced,Totals,2015,3,Production,16692167,16357811,45603183.0,46195420.0,$7/$18 per barrel
947,Barrels Produced,Taxable,2015,3,In bottles and cans,13321164,12971442,36157300.0,37522952.0,$7/$18 per barrel
948,Barrels Produced,Taxable,2015,3,In kegs,1786611,1691725,4325645.0,4292797.0,$7/$18 per barrel
949,Barrels Produced,Taxable,2015,3,"Tax Determined, Premises Use",221770,124235,234682.0,139480.0,$7/$18 per barrel
950,Barrels Produced,Sub Total Taxable,2015,3,Sub Total Taxable,15329545,14787402,40717627.0,41955229.0,$7/$18 per barrel
951,Barrels Produced,Tax Free,2015,3,For export,559330,496331,1271577.0,1249426.0,$7/$18 per barrel
952,Barrels Produced,Tax Free,2015,3,For vessels and aircraft,30,1,148.0,1.0,$7/$18 per barrel
953,Barrels Produced,Tax Free,2015,3,Consumed on brewery premises,23391,17569,26542.0,20124.0,$7/$18 per barrel
954,Barrels Produced,Sub Total Tax-Free,2015,3,Sub Total Tax-Free,582751,513901,1298267.0,1269551.0,$7/$18 per barrel
955,Barrels Produced,Totals,2015,3,Total Removals,15912296,15301303,42015894.0,43224780.0,$7/$18 per barrel
956,Barrels Produced,Totals,2015,3,Stocks On Hand end-of-month:,10997466,10969606,31705393.0,31976109.0,$7/$18 per barrel
957,Barrels Produced,Totals,2015,4,Production,16407564,16483746,62010747.0,62679166.0,$7/$18 per barrel
958,Barrels Produced,Taxable,2015,4,In bottles and cans,13539869,13395402,49697169.0,50918354.0,$7/$18 per barrel
959,Barrels Produced,Taxable,2015,4,In kegs,1474192,1529589,5799837.0,5822386.0,$7/$18 per barrel
960,Barrels Produced,Taxable,2015,4,"Tax Determined, Premises Use",7170,7230,241852.0,146710.0,$7/$18 per barrel
961,Barrels Produced,Sub Total Taxable,2015,4,Sub Total Taxable,15021231,14932221,55738858.0,56887450.0,$7/$18 per barrel
962,Barrels Produced,Tax Free,2015,4,For export,492268,517598,1763845.0,1767024.0,$7/$18 per barrel
963,Barrels Produced,Tax Free,2015,4,For vessels and aircraft,6,0,154.0,1.0,$7/$18 per barrel
964,Barrels Produced,Tax Free,2015,4,Consumed on brewery premises,2357,1811,28899.0,21935.0,$7/$18 per barrel
965,Barrels Produced,Sub Total Tax-Free,2015,4,Sub Total Tax-Free,494631,519409,1792898.0,1788960.0,$7/$18 per barrel
966,Barrels Produced,Totals,2015,4,Total Removals,15515862,15451630,57531756.0,58676410.0,$7/$18 per barrel
967,Barrels Produced,Totals,2015,4,Stocks On Hand end-of-month:,10862791,10973940,42568184.0,42950049.0,$7/$18 per barrel
968,Barrels Produced,Totals,2015,5,Production,17372118,17707568,79382865.0,80386734.0,$7/$18 per barrel
969,Barrels Produced,Taxable,2015,5,In bottles and cans,14204583,14529098,63901752.0,65447452.0,$7/$18 per barrel
970,Barrels Produced,Taxable,2015,5,In kegs,1410085,1490060,7209922.0,7312446.0,$7/$18 per barrel
971,Barrels Produced,Taxable,2015,5,"Tax Determined, Premises Use",6622,8045,248474.0,154755.0,$7/$18 per barrel
972,Barrels Produced,Sub Total Taxable,2015,5,Sub Total Taxable,15621290,16027203,71360148.0,72914653.0,$7/$18 per barrel
973,Barrels Produced,Tax Free,2015,5,For export,553068,534089,2316913.0,2301113.0,$7/$18 per barrel
974,Barrels Produced,Tax Free,2015,5,For vessels and aircraft,0,29,154.0,30.0,$7/$18 per barrel
975,Barrels Produced,Tax Free,2015,5,Consumed on brewery premises,2282,2347,31181.0,24282.0,$7/$18 per barrel
976,Barrels Produced,Sub Total Tax-Free,2015,5,Sub Total Tax-Free,555350,536465,2348248.0,2325425.0,$7/$18 per barrel
977,Barrels Produced,Totals,2015,5,Total Removals,16176640,16563668,73708396.0,75240078.0,$7/$18 per barrel
978,Barrels Produced,Totals,2015,5,Stocks On Hand end-of-month:,11286106,11314465,53854290.0,54264514.0,$7/$18 per barrel
979,Barrels Produced,Totals,2015,6,Production,18196882,18202982,97579747.0,98589716.0,$7/$18 per barrel
980,Barrels Produced,Taxable,2015,6,In bottles and cans,14830747,14753807,78732499.0,80201259.0,$7/$18 per barrel
981,Barrels Produced,Taxable,2015,6,In kegs,1771569,1790771,8981491.0,9103217.0,$7/$18 per barrel
982,Barrels Produced,Taxable,2015,6,"Tax Determined, Premises Use",292373,145419,540847.0,300174.0,$7/$18 per barrel
983,Barrels Produced,Sub Total Taxable,2015,6,Sub Total Taxable,16894689,16689997,88254837.0,89604650.0,$7/$18 per barrel
984,Barrels Produced,Tax Free,2015,6,For export,558280,534014,2875193.0,2835127.0,$7/$18 per barrel
985,Barrels Produced,Tax Free,2015,6,For vessels and aircraft,38,0,192.0,30.0,$7/$18 per barrel
986,Barrels Produced,Tax Free,2015,6,Consumed on brewery premises,27188,20871,58369.0,45153.0,$7/$18 per barrel
987,Barrels Produced,Sub Total Tax-Free,2015,6,Sub Total Tax-Free,585506,554885,2933754.0,2880310.0,$7/$18 per barrel
988,Barrels Produced,Totals,2015,6,Total Removals,17480195,17244882,91188591.0,92484960.0,$7/$18 per barrel
989,Barrels Produced,Totals,2015,6,Stocks On Hand end-of-month:,11410145,11527753,65264435.0,65792267.0,$7/$18 per barrel
990,Barrels Produced,Totals,2015,7,Production,17119456,17672515,114699642.0,116262231.0,$7/$18 per barrel
991,Barrels Produced,Taxable,2015,7,In bottles and cans,14452093,14780916,93184592.0,94982175.0,$7/$18 per barrel
992,Barrels Produced,Taxable,2015,7,In kegs,1452705,1546786,10434196.0,10650003.0,$7/$18 per barrel
993,Barrels Produced,Taxable,2015,7,"Tax Determined, Premises Use",6090,8732,547380.0,308906.0,$7/$18 per barrel
994,Barrels Produced,Sub Total Taxable,2015,7,Sub Total Taxable,15910888,16336434,104166168.0,105941084.0,$7/$18 per barrel
995,Barrels Produced,Tax Free,2015,7,For export,567138,502053,3442331.0,3337180.0,$7/$18 per barrel
996,Barrels Produced,Tax Free,2015,7,For vessels and aircraft,0,0,192.0,30.0,$7/$18 per barrel
997,Barrels Produced,Tax Free,2015,7,Consumed on brewery premises,2605,4148,60974.0,49301.0,$7/$18 per barrel
998,Barrels Produced,Sub Total Tax-Free,2015,7,Sub Total Tax-Free,569743,506201,3503497.0,3386511.0,$7/$18 per barrel
999,Barrels Produced,Totals,2015,7,Total Removals,16480631,16842635,107669665.0,109327595.0,$7/$18 per barrel
1000,Barrels Produced,Totals,2015,7,Stocks On Hand end-of-month:,10984516,11261452,76249241.0,77053719.0,$7/$18 per barrel
1001,Barrels Produced,Totals,2015,8,Production,16798001,16365720,131497643.0,132627951.0,$7/$18 per barrel
1002,Barrels Produced,Taxable,2015,8,In bottles and cans,14240391,13985963,107424983.0,108968138.0,$7/$18 per barrel
1003,Barrels Produced,Taxable,2015,8,In kegs,1413207,1439231,11847403.0,12089234.0,$7/$18 per barrel
1004,Barrels Produced,Taxable,2015,8,"Tax Determined, Premises Use",7317,8563,554697.0,317469.0,$7/$18 per barrel
1005,Barrels Produced,Sub Total Taxable,2015,8,Sub Total Taxable,15660915,15433757,119827083.0,121374841.0,$7/$18 per barrel
1006,Barrels Produced,Tax Free,2015,8,For export,603719,394334,4046050.0,3731514.0,$7/$18 per barrel
1007,Barrels Produced,Tax Free,2015,8,For vessels and aircraft,0,0,192.0,30.0,$7/$18 per barrel
1008,Barrels Produced,Tax Free,2015,8,Consumed on brewery premises,2224,2048,63198.0,51349.0,$7/$18 per barrel
1009,Barrels Produced,Sub Total Tax-Free,2015,8,Sub Total Tax-Free,605943,396382,4109440.0,3782893.0,$7/$18 per barrel
1010,Barrels Produced,Totals,2015,8,Total Removals,16266858,15830139,123936523.0,125157734.0,$7/$18 per barrel
1011,Barrels Produced,Totals,2015,8,Stocks On Hand end-of-month:,10699417,10997326,86948658.0,88051045.0,$7/$18 per barrel
1012,Barrels Produced,Totals,2015,9,Production,16579388,16659618,148077031.0,149287569.0,$7/$18 per barrel
1013,Barrels Produced,Taxable,2015,9,In bottles and cans,13623068,13277705,121048051.0,122245843.0,$7/$18 per barrel
1014,Barrels Produced,Taxable,2015,9,In kegs,1719450,1796834,13566853.0,13886068.0,$7/$18 per barrel
1015,Barrels Produced,Taxable,2015,9,"Tax Determined, Premises Use",349239,156408,903936.0,473877.0,$7/$18 per barrel
1016,Barrels Produced,Sub Total Taxable,2015,9,Sub Total Taxable,15691757,15230947,135518840.0,136605788.0,$7/$18 per barrel
1017,Barrels Produced,Tax Free,2015,9,For export,589239,412457,4635289.0,4143971.0,$7/$18 per barrel
1018,Barrels Produced,Tax Free,2015,9,For vessels and aircraft,44,21,236.0,51.0,$7/$18 per barrel
1019,Barrels Produced,Tax Free,2015,9,Consumed on brewery premises,28853,25727,92051.0,77076.0,$7/$18 per barrel
1020,Barrels Produced,Sub Total Tax-Free,2015,9,Sub Total Tax-Free,618136,438205,4727576.0,4221098.0,$7/$18 per barrel
1021,Barrels Produced,Totals,2015,9,Total Removals,16309893,15669152,140246416.0,140826886.0,$7/$18 per barrel
1022,Barrels Produced,Totals,2015,9,Stocks On Hand end-of-month:,10547041,10774359,97495699.0,98825404.0,$7/$18 per barrel
1023,Barrels Produced,Totals,2015,10,Production,15430770,15488715,163507801.0,164776284.0,$7/$18 per barrel
1024,Barrels Produced,Taxable,2015,10,In bottles and cans,12739353,12886483,133787404.0,135132326.0,$7/$18 per barrel
1025,Barrels Produced,Taxable,2015,10,In kegs,1358555,1436858,14925408.0,15322926.0,$7/$18 per barrel
1026,Barrels Produced,Taxable,2015,10,"Tax Determined, Premises Use",6290,8579,910226.0,482456.0,$7/$18 per barrel
1027,Barrels Produced,Sub Total Taxable,2015,10,Sub Total Taxable,14104198,14331920,149623038.0,150937708.0,$7/$18 per barrel
1028,Barrels Produced,Tax Free,2015,10,For export,585491,472805,5220780.0,4616776.0,$7/$18 per barrel
1029,Barrels Produced,Tax Free,2015,10,For vessels and aircraft,0,0,236.0,51.0,$7/$18 per barrel
1030,Barrels Produced,Tax Free,2015,10,Consumed on brewery premises,2174,1618,94225.0,78694.0,$7/$18 per barrel
1031,Barrels Produced,Sub Total Tax-Free,2015,10,Sub Total Tax-Free,587665,474423,5315241.0,4695521.0,$7/$18 per barrel
1032,Barrels Produced,Totals,2015,10,Total Removals,14691863,14806343,154938279.0,155633229.0,$7/$18 per barrel
1033,Barrels Produced,Totals,2015,10,Stocks On Hand end-of-month:,10390527,10820828,107886226.0,109646232.0,$7/$18 per barrel
1034,Barrels Produced,Totals,2015,11,Production,13417043,13564910,176924844.0,178341194.0,$7/$18 per barrel
1035,Barrels Produced,Taxable,2015,11,In bottles and cans,11188380,11368589,144975784.0,146500915.0,$7/$18 per barrel
1036,Barrels Produced,Taxable,2015,11,In kegs,1201936,1190266,16127344.0,16513192.0,$7/$18 per barrel
1037,Barrels Produced,Taxable,2015,11,"Tax Determined, Premises Use",4894,6745,915120.0,489201.0,$7/$18 per barrel
1038,Barrels Produced,Sub Total Taxable,2015,11,Sub Total Taxable,12395210,12565600,162018248.0,163503308.0,$7/$18 per barrel
1039,Barrels Produced,Tax Free,2015,11,For export,553502,434237,5774282.0,5051013.0,$7/$18 per barrel
1040,Barrels Produced,Tax Free,2015,11,For vessels and aircraft,0,0,236.0,51.0,$7/$18 per barrel
1041,Barrels Produced,Tax Free,2015,11,Consumed on brewery premises,1612,1545,95837.0,80239.0,$7/$18 per barrel
1042,Barrels Produced,Sub Total Tax-Free,2015,11,Sub Total Tax-Free,555114,435782,5870355.0,5131303.0,$7/$18 per barrel
1043,Barrels Produced,Totals,2015,11,Total Removals,12950324,13001382,167888603.0,168634611.0,$7/$18 per barrel
1044,Barrels Produced,Totals,2015,11,Stocks On Hand end-of-month:,10095545,10064981,117981771.0,119711213.0,$7/$18 per barrel
1045,Barrels Produced,Totals,2015,12,Production,14223597,14501415,191148441.0,192842609.0,$7/$18 per barrel
1046,Barrels Produced,Taxable,2015,12,In bottles and cans,11719362,12035777,156695146.0,158536692.0,$7/$18 per barrel
1047,Barrels Produced,Taxable,2015,12,In kegs,1573208,1657725,17700552.0,18170917.0,$7/$18 per barrel
1048,Barrels Produced,Taxable,2015,12,"Tax Determined, Premises Use",351899,218918,1267019.0,708119.0,$7/$18 per barrel
1049,Barrels Produced,Sub Total Taxable,2015,12,Sub Total Taxable,13644469,13912420,175662717.0,177415728.0,$7/$18 per barrel
1050,Barrels Produced,Tax Free,2015,12,For export,439989,457082,6214271.0,5508095.0,$7/$18 per barrel
1051,Barrels Produced,Tax Free,2015,12,For vessels and aircraft,28,1136,264.0,1187.0,$7/$18 per barrel
1052,Barrels Produced,Tax Free,2015,12,Consumed on brewery premises,23857,22069,119694.0,102308.0,$7/$18 per barrel
1053,Barrels Produced,Sub Total Tax-Free,2015,12,Sub Total Tax-Free,463874,480287,6334229.0,5611590.0,$7/$18 per barrel
1054,Barrels Produced,Totals,2015,12,Total Removals,14108343,14392707,181996946.0,183027318.0,$7/$18 per barrel
1055,Barrels Produced,Totals,2015,12,Stocks On Hand end-of-month:,9874894,9692654,127856665.0,129403867.0,$7/$18 per barrel
1056,Barrels Produced,Totals,2016,1,Production,14499554,14579805,14499554.0,14579805.0,$7/$18 per barrel
1057,Barrels Produced,Taxable,2016,1,In bottles and cans,11489725,11656625,11489725.0,11656625.0,$7/$18 per barrel
1058,Barrels Produced,Taxable,2016,1,In kegs,1204228,1277186,1204228.0,1277186.0,$7/$18 per barrel
1059,Barrels Produced,Taxable,2016,1,"Tax Determined, Premises Use",4803,6806,4803.0,6806.0,$7/$18 per barrel
1060,Barrels Produced,Sub Total Taxable,2016,1,Sub Total Taxable,12698756,12940617,12698756.0,12940617.0,$7/$18 per barrel
1061,Barrels Produced,Tax Free,2016,1,For export,361217,354749,361217.0,354749.0,$7/$18 per barrel
1062,Barrels Produced,Tax Free,2016,1,For vessels and aircraft,0,117,0.0,117.0,$7/$18 per barrel
1063,Barrels Produced,Tax Free,2016,1,Consumed on brewery premises,1669,1628,1669.0,1628.0,$7/$18 per barrel
1064,Barrels Produced,Sub Total Tax-Free,2016,1,Sub Total Tax-Free,362886,356494,362886.0,356494.0,$7/$18 per barrel
1065,Barrels Produced,Totals,2016,1,Total Removals,13061642,13297111,13061642.0,13297111.0,$7/$18 per barrel
1066,Barrels Produced,Totals,2016,1,Stocks On Hand end-of-month:,10300044,9965397,10300044.0,9965397.0,$7/$18 per barrel
1067,Barrels Produced,Totals,2016,2,Production,14455578,14333574,28955132.0,28913379.0,$7/$18 per barrel
1068,Barrels Produced,Taxable,2016,2,In bottles and cans,11706959,11180323,23196684.0,22836948.0,$7/$18 per barrel
1069,Barrels Produced,Taxable,2016,2,In kegs,1238908,1263581,2443136.0,2540767.0,$7/$18 per barrel
1070,Barrels Produced,Taxable,2016,2,"Tax Determined, Premises Use",5686,6106,10489.0,12912.0,$7/$18 per barrel
1071,Barrels Produced,Sub Total Taxable,2016,2,Sub Total Taxable,12951553,12450010,25650309.0,25390627.0,$7/$18 per barrel
1072,Barrels Produced,Tax Free,2016,2,For export,448309,357498,809526.0,712247.0,$7/$18 per barrel
1073,Barrels Produced,Tax Free,2016,2,For vessels and aircraft,0,1,0.0,118.0,$7/$18 per barrel
1074,Barrels Produced,Tax Free,2016,2,Consumed on brewery premises,1873,1523,3542.0,3151.0,$7/$18 per barrel
1075,Barrels Produced,Sub Total Tax-Free,2016,2,Sub Total Tax-Free,450182,359022,813068.0,715516.0,$7/$18 per barrel
1076,Barrels Produced,Totals,2016,2,Total Removals,13401735,12809032,26463377.0,26106143.0,$7/$18 per barrel
1077,Barrels Produced,Totals,2016,2,Stocks On Hand end-of-month:,10622884,10747416,20922928.0,20712813.0,$7/$18 per barrel
1078,Barrels Produced,Totals,2016,3,Production,17164359,16694448,46119491.0,45607827.0,$7/$18 per barrel
1079,Barrels Produced,Taxable,2016,3,In bottles and cans,13284374,13321719,36481058.0,36158667.0,$7/$18 per barrel
1080,Barrels Produced,Taxable,2016,3,In kegs,1725472,1787699,4168608.0,4328466.0,$7/$18 per barrel
1081,Barrels Produced,Taxable,2016,3,"Tax Determined, Premises Use",401274,222264,411763.0,235176.0,$7/$18 per barrel
1082,Barrels Produced,Sub Total Taxable,2016,3,Sub Total Taxable,15411120,15331682,41061429.0,40722309.0,$7/$18 per barrel
1083,Barrels Produced,Tax Free,2016,3,For export,512911,559330,1322437.0,1271577.0,$7/$18 per barrel
1084,Barrels Produced,Tax Free,2016,3,For vessels and aircraft,0,30,0.0,148.0,$7/$18 per barrel
1085,Barrels Produced,Tax Free,2016,3,Consumed on brewery premises,33134,23391,36676.0,26542.0,$7/$18 per barrel
1086,Barrels Produced,Sub Total Tax-Free,2016,3,Sub Total Tax-Free,546045,582751,1359113.0,1298267.0,$7/$18 per barrel
1087,Barrels Produced,Totals,2016,3,Total Removals,15957165,15914433,42420542.0,42020576.0,$7/$18 per barrel
1088,Barrels Produced,Totals,2016,3,Stocks On Hand end-of-month:,11319023,11000434,32241951.0,31713247.0,$7/$18 per barrel
1089,Barrels Produced,Totals,2016,4,Production,16455375,16408586,62574866.0,62016413.0,$7/$18 per barrel
1090,Barrels Produced,Taxable,2016,4,In bottles and cans,13330387,13539968,49811445.0,49698635.0,$7/$18 per barrel
1091,Barrels Produced,Taxable,2016,4,In kegs,1413272,1475277,5581880.0,5803743.0,$7/$18 per barrel
1092,Barrels Produced,Taxable,2016,4,"Tax Determined, Premises Use",5997,7170,417760.0,242346.0,$7/$18 per barrel
1093,Barrels Produced,Sub Total Taxable,2016,4,Sub Total Taxable,14749656,15022415,55811085.0,55744724.0,$7/$18 per barrel
1094,Barrels Produced,Tax Free,2016,4,For export,652116,492268,1974553.0,1763845.0,$7/$18 per barrel
1095,Barrels Produced,Tax Free,2016,4,For vessels and aircraft,0,6,0.0,154.0,$7/$18 per barrel
1096,Barrels Produced,Tax Free,2016,4,Consumed on brewery premises,1974,2357,38650.0,28899.0,$7/$18 per barrel
1097,Barrels Produced,Sub Total Tax-Free,2016,4,Sub Total Tax-Free,654090,494631,2013203.0,1792898.0,$7/$18 per barrel
1098,Barrels Produced,Totals,2016,4,Total Removals,15403746,15517046,57824288.0,57537622.0,$7/$18 per barrel
1099,Barrels Produced,Totals,2016,4,Stocks On Hand end-of-month:,11367051,10864958,43609002.0,42578205.0,$7/$18 per barrel
1100,Barrels Produced,Totals,2016,5,Production,16937600,17373839,79512466.0,79390252.0,$7/$18 per barrel
1101,Barrels Produced,Taxable,2016,5,In bottles and cans,14264958,14205111,64076403.0,63903746.0,$7/$18 per barrel
1102,Barrels Produced,Taxable,2016,5,In kegs,1413739,1411039,6995619.0,7214782.0,$7/$18 per barrel
1103,Barrels Produced,Taxable,2016,5,"Tax Determined, Premises Use",5420,6622,423180.0,248968.0,$7/$18 per barrel
1104,Barrels Produced,Sub Total Taxable,2016,5,Sub Total Taxable,15684117,15622772,71495202.0,71367496.0,$7/$18 per barrel
1105,Barrels Produced,Tax Free,2016,5,For export,546287,553068,2520840.0,2316913.0,$7/$18 per barrel
1106,Barrels Produced,Tax Free,2016,5,For vessels and aircraft,3,0,3.0,154.0,$7/$18 per barrel
1107,Barrels Produced,Tax Free,2016,5,Consumed on brewery premises,2893,2282,41543.0,31181.0,$7/$18 per barrel
1108,Barrels Produced,Sub Total Tax-Free,2016,5,Sub Total Tax-Free,549183,555350,2562386.0,2348248.0,$7/$18 per barrel
1109,Barrels Produced,Totals,2016,5,Total Removals,16233300,16178122,74057588.0,73715744.0,$7/$18 per barrel
1110,Barrels Produced,Totals,2016,5,Stocks On Hand end-of-month:,11307263,11288512,54916265.0,53866717.0,$7/$18 per barrel
1111,Barrels Produced,Totals,2016,6,Production,17942642,18198965,97455108.0,97589217.0,$7/$18 per barrel
1112,Barrels Produced,Taxable,2016,6,In bottles and cans,14620647,14831550,78697050.0,78735296.0,$7/$18 per barrel
1113,Barrels Produced,Taxable,2016,6,In kegs,1688378,1772639,8683997.0,8987421.0,$7/$18 per barrel
1114,Barrels Produced,Taxable,2016,6,"Tax Determined, Premises Use",492387,292819,915567.0,541787.0,$7/$18 per barrel
1115,Barrels Produced,Sub Total Taxable,2016,6,Sub Total Taxable,16801412,16897008,88296614.0,88264504.0,$7/$18 per barrel
1116,Barrels Produced,Tax Free,2016,6,For export,543366,558280,3064206.0,2875193.0,$7/$18 per barrel
1117,Barrels Produced,Tax Free,2016,6,For vessels and aircraft,703,38,706.0,192.0,$7/$18 per barrel
1118,Barrels Produced,Tax Free,2016,6,Consumed on brewery premises,32892,27188,74435.0,58369.0,$7/$18 per barrel
1119,Barrels Produced,Sub Total Tax-Free,2016,6,Sub Total Tax-Free,576961,585506,3139347.0,2933754.0,$7/$18 per barrel
1120,Barrels Produced,Totals,2016,6,Total Removals,17378373,17482514,91435961.0,91198258.0,$7/$18 per barrel
1121,Barrels Produced,Totals,2016,6,Stocks On Hand end-of-month:,11449535,11412958,66365800.0,65279675.0,$7/$18 per barrel
1122,Barrels Produced,Totals,2016,7,Production,16932063,17120618,114387171.0,114709835.0,$7/$18 per barrel
1123,Barrels Produced,Taxable,2016,7,In bottles and cans,13794217,14452913,92491267.0,93188209.0,$7/$18 per barrel
1124,Barrels Produced,Taxable,2016,7,In kegs,1309265,1453350,9993262.0,10440771.0,$7/$18 per barrel
1125,Barrels Produced,Taxable,2016,7,"Tax Determined, Premises Use",5351,6090,920918.0,547877.0,$7/$18 per barrel
1126,Barrels Produced,Sub Total Taxable,2016,7,Sub Total Taxable,15108833,15912353,103405447.0,104176857.0,$7/$18 per barrel
1127,Barrels Produced,Tax Free,2016,7,For export,529554,567138,3593760.0,3442331.0,$7/$18 per barrel
1128,Barrels Produced,Tax Free,2016,7,For vessels and aircraft,250,0,956.0,192.0,$7/$18 per barrel
1129,Barrels Produced,Tax Free,2016,7,Consumed on brewery premises,1950,2605,76385.0,60974.0,$7/$18 per barrel
1130,Barrels Produced,Sub Total Tax-Free,2016,7,Sub Total Tax-Free,531754,569743,3671101.0,3503497.0,$7/$18 per barrel
1131,Barrels Produced,Totals,2016,7,Total Removals,15640587,16482096,107076548.0,107680354.0,$7/$18 per barrel
1132,Barrels Produced,Totals,2016,7,Stocks On Hand end-of-month:,11490140,10986403,77855940.0,76266078.0,$7/$18 per barrel
1133,Barrels Produced,Totals,2016,8,Production,16957296,16799894,131344467.0,131509729.0,$7/$18 per barrel
1134,Barrels Produced,Taxable,2016,8,In bottles and cans,14810650,14241143,107301917.0,107429352.0,$7/$18 per barrel
1135,Barrels Produced,Taxable,2016,8,In kegs,1423634,1413966,11416896.0,11854737.0,$7/$18 per barrel
1136,Barrels Produced,Taxable,2016,8,"Tax Determined, Premises Use",5353,7317,926271.0,555194.0,$7/$18 per barrel
1137,Barrels Produced,Sub Total Taxable,2016,8,Sub Total Taxable,16239637,15662426,119645084.0,119839283.0,$7/$18 per barrel
1138,Barrels Produced,Tax Free,2016,8,For export,550547,603719,4144307.0,4046050.0,$7/$18 per barrel
1139,Barrels Produced,Tax Free,2016,8,For vessels and aircraft,0,0,956.0,192.0,$7/$18 per barrel
1140,Barrels Produced,Tax Free,2016,8,Consumed on brewery premises,2227,2224,78612.0,63198.0,$7/$18 per barrel
1141,Barrels Produced,Sub Total Tax-Free,2016,8,Sub Total Tax-Free,552774,605943,4223875.0,4109440.0,$7/$18 per barrel
1142,Barrels Produced,Totals,2016,8,Total Removals,16792411,16268369,123868959.0,123948723.0,$7/$18 per barrel
1143,Barrels Produced,Totals,2016,8,Stocks On Hand end-of-month:,10803851,10701687,88659791.0,86967765.0,$7/$18 per barrel
1144,Barrels Produced,Totals,2016,9,Production,15885538,16581652,147230005.0,148091381.0,$7/$18 per barrel
1145,Barrels Produced,Taxable,2016,9,In bottles and cans,13080031,13623772,120381948.0,121053124.0,$7/$18 per barrel
1146,Barrels Produced,Taxable,2016,9,In kegs,1566415,1720124,12983311.0,13574861.0,$7/$18 per barrel
1147,Barrels Produced,Taxable,2016,9,"Tax Determined, Premises Use",528974,349625,1455245.0,904819.0,$7/$18 per barrel
1148,Barrels Produced,Sub Total Taxable,2016,9,Sub Total Taxable,15175420,15693521,134820504.0,135532804.0,$7/$18 per barrel
1149,Barrels Produced,Tax Free,2016,9,For export,564274,589239,4708581.0,4635289.0,$7/$18 per barrel
1150,Barrels Produced,Tax Free,2016,9,For vessels and aircraft,147,44,1103.0,236.0,$7/$18 per barrel
1151,Barrels Produced,Tax Free,2016,9,Consumed on brewery premises,30152,28853,108764.0,92051.0,$7/$18 per barrel
1152,Barrels Produced,Sub Total Tax-Free,2016,9,Sub Total Tax-Free,594573,618136,4818448.0,4727576.0,$7/$18 per barrel
1153,Barrels Produced,Totals,2016,9,Total Removals,15769993,16311657,139638952.0,140260380.0,$7/$18 per barrel
1154,Barrels Produced,Totals,2016,9,Stocks On Hand end-of-month:,10435529,10550313,99095320.0,97518078.0,$7/$18 per barrel
1155,Barrels Produced,Totals,2016,10,Production,14456794,15432547,161686799.0,163523928.0,$7/$18 per barrel
1156,Barrels Produced,Taxable,2016,10,In bottles and cans,11699120,12740143,132081068.0,133793267.0,$7/$18 per barrel
1157,Barrels Produced,Taxable,2016,10,In kegs,1294598,1359614,14277909.0,14934475.0,$7/$18 per barrel
1158,Barrels Produced,Taxable,2016,10,"Tax Determined, Premises Use",4528,6290,1459773.0,911109.0,$7/$18 per barrel
1159,Barrels Produced,Sub Total Taxable,2016,10,Sub Total Taxable,12998246,14106047,147818750.0,149638851.0,$7/$18 per barrel
1160,Barrels Produced,Tax Free,2016,10,For export,680517,585491,5389098.0,5220780.0,$7/$18 per barrel
1161,Barrels Produced,Tax Free,2016,10,For vessels and aircraft,0,0,1103.0,236.0,$7/$18 per barrel
1162,Barrels Produced,Tax Free,2016,10,Consumed on brewery premises,2364,2174,111128.0,94225.0,$7/$18 per barrel
1163,Barrels Produced,Sub Total Tax-Free,2016,10,Sub Total Tax-Free,682881,587665,5501329.0,5315241.0,$7/$18 per barrel
1164,Barrels Produced,Totals,2016,10,Total Removals,13681127,14693712,153320079.0,154954092.0,$7/$18 per barrel
1165,Barrels Produced,Totals,2016,10,Stocks On Hand end-of-month:,10055633,10393018,109150953.0,107911096.0,$7/$18 per barrel
1166,Barrels Produced,Totals,2016,11,Production,13690612,13418751,175377411.0,176942679.0,$7/$18 per barrel
1167,Barrels Produced,Taxable,2016,11,In bottles and cans,11189919,11189017,143270987.0,144982284.0,$7/$18 per barrel
1168,Barrels Produced,Taxable,2016,11,In kegs,1229111,1202448,15507020.0,16136923.0,$7/$18 per barrel
1169,Barrels Produced,Taxable,2016,11,"Tax Determined, Premises Use",4315,4894,1464088.0,916003.0,$7/$18 per barrel
1170,Barrels Produced,Sub Total Taxable,2016,11,Sub Total Taxable,12423345,12396359,160242095.0,162035210.0,$7/$18 per barrel
